 UPDATE  The latest version of `serve` is 14.2.6
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 GET /
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 GET /_next/static/css/9b327ed3d2338cfc.css
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 GET /_next/static/chunks/860782d6-9b0034ff619fd41c.js
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 GET /_next/static/chunks/267-1d8b8dc4ad0cf6f6.js
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 GET /_next/static/chunks/main-app-c2ed5e882dd48f8e.js
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 GET /_next/static/chunks/app/page-e0a111ec0710ebfb.js
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 GET /favicon.ico
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 GET /favicon.ico
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 Returned 200 in 11 ms
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 GET /
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 GET /_next/static/css/9b327ed3d2338cfc.css
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 GET /_next/static/chunks/860782d6-9b0034ff619fd41c.js
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 GET /_next/static/chunks/267-1d8b8dc4ad0cf6f6.js
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 GET /_next/static/chunks/main-app-c2ed5e882dd48f8e.js
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 GET /_next/static/chunks/app/page-e0a111ec0710ebfb.js
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 Returned 200 in 12 ms
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 Returned 200 in 6 ms
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 Returned 200 in 7 ms
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 Returned 200 in 8 ms
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 Returned 200 in 9 ms
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 Returned 200 in 9 ms
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 GET /_next/static/chunks/108.2f1a3717083ac47e.js
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 GET /_next/static/chunks/561.3cfba3e3fbcbabab.js
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 Returned 200 in 5 ms
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 GET /wasm/vision_wasm_internal.js
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 GET /favicon.ico
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 GET /wasm/vision_wasm_internal.wasm
 HTTP  8/5/2026 3:37:30 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 GET /_next/static/chunks/108.2f1a3717083ac47e.js
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 GET /
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 GET /_next/static/css/9b327ed3d2338cfc.css
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 GET /_next/static/chunks/860782d6-9b0034ff619fd41c.js
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 GET /_next/static/chunks/267-1d8b8dc4ad0cf6f6.js
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 GET /_next/static/chunks/main-app-c2ed5e882dd48f8e.js
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 GET /_next/static/chunks/app/page-e0a111ec0710ebfb.js
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 GET /
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 GET /_next/static/chunks/561.3cfba3e3fbcbabab.js
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 GET /_next/static/css/9b327ed3d2338cfc.css
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 GET /_next/static/chunks/267-1d8b8dc4ad0cf6f6.js
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 GET /_next/static/chunks/860782d6-9b0034ff619fd41c.js
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 GET /_next/static/chunks/app/page-e0a111ec0710ebfb.js
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 GET /_next/static/chunks/main-app-c2ed5e882dd48f8e.js
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 Returned 200 in 8 ms
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 Returned 200 in 8 ms
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 Returned 200 in 7 ms
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 Returned 200 in 5 ms
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 GET /wasm/vision_wasm_internal.js
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 GET /favicon.ico
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 GET /wasm/vision_wasm_internal.wasm
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 GET /favicon.ico
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 GET /
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 GET /_next/static/css/9b327ed3d2338cfc.css
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 GET /_next/static/chunks/860782d6-9b0034ff619fd41c.js
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 GET /_next/static/chunks/267-1d8b8dc4ad0cf6f6.js
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 Returned 200 in 6 ms
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 Returned 200 in 5 ms
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 GET /_next/static/chunks/main-app-c2ed5e882dd48f8e.js
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 GET /_next/static/chunks/app/page-e0a111ec0710ebfb.js
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 Returned 200 in 7 ms
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 Returned 200 in 8 ms
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 GET /models/pose_landmarker_full.task
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 GET /favicon.ico
 HTTP  8/5/2026 3:37:31 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 3:37:32 AM 127.0.0.1 GET /_next/static/chunks/108.2f1a3717083ac47e.js
 HTTP  8/5/2026 3:37:32 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 3:37:32 AM 127.0.0.1 GET /_next/static/chunks/561.3cfba3e3fbcbabab.js
 HTTP  8/5/2026 3:37:32 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 3:37:32 AM 127.0.0.1 GET /wasm/vision_wasm_internal.js
 HTTP  8/5/2026 3:37:32 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 3:37:32 AM 127.0.0.1 GET /models/pose_landmarker_full.task
 HTTP  8/5/2026 3:37:32 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 3:37:32 AM 127.0.0.1 GET /wasm/vision_wasm_internal.wasm
 HTTP  8/5/2026 3:37:32 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 3:37:32 AM 127.0.0.1 GET /_next/static/chunks/108.2f1a3717083ac47e.js
 HTTP  8/5/2026 3:37:32 AM 127.0.0.1 Returned 304 in 2 ms
 HTTP  8/5/2026 3:37:32 AM 127.0.0.1 GET /_next/static/chunks/561.3cfba3e3fbcbabab.js
 HTTP  8/5/2026 3:37:32 AM 127.0.0.1 Returned 304 in 3 ms
 HTTP  8/5/2026 3:37:32 AM 127.0.0.1 GET /wasm/vision_wasm_internal.js
 HTTP  8/5/2026 3:37:32 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  8/5/2026 3:37:32 AM 127.0.0.1 GET /wasm/vision_wasm_internal.wasm
 HTTP  8/5/2026 3:37:32 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  8/5/2026 3:37:32 AM 127.0.0.1 GET /models/pose_landmarker_full.task
 HTTP  8/5/2026 3:37:32 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 3:37:33 AM 127.0.0.1 GET /models/pose_landmarker_full.task
 HTTP  8/5/2026 3:37:33 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 3:37:33 AM 127.0.0.1 GET /_next/static/chunks/108.2f1a3717083ac47e.js
 HTTP  8/5/2026 3:37:33 AM 127.0.0.1 Returned 304 in 4 ms
 HTTP  8/5/2026 3:37:33 AM 127.0.0.1 GET /_next/static/chunks/561.3cfba3e3fbcbabab.js
 HTTP  8/5/2026 3:37:33 AM 127.0.0.1 Returned 304 in 2 ms
 HTTP  8/5/2026 3:37:33 AM 127.0.0.1 GET /wasm/vision_wasm_internal.js
 HTTP  8/5/2026 3:37:33 AM 127.0.0.1 Returned 304 in 3 ms
 HTTP  8/5/2026 3:37:33 AM 127.0.0.1 GET /wasm/vision_wasm_internal.wasm
 HTTP  8/5/2026 3:37:33 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  8/5/2026 3:37:33 AM 127.0.0.1 GET /models/pose_landmarker_full.task
 HTTP  8/5/2026 3:37:33 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 3:45:02 AM 127.0.0.1 GET /
 HTTP  8/5/2026 3:45:02 AM 127.0.0.1 Returned 200 in 9 ms
 HTTP  8/5/2026 3:45:02 AM 127.0.0.1 GET /
 HTTP  8/5/2026 3:45:02 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 3:45:04 AM 127.0.0.1 GET /
 HTTP  8/5/2026 3:45:04 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 3:45:04 AM 127.0.0.1 GET /_next/static/css/9b327ed3d2338cfc.css
 HTTP  8/5/2026 3:45:04 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
 HTTP  8/5/2026 3:45:04 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 3:45:04 AM 127.0.0.1 Returned 200 in 5 ms
 HTTP  8/5/2026 3:45:04 AM 127.0.0.1 GET /_next/static/chunks/860782d6-9b0034ff619fd41c.js
 HTTP  8/5/2026 3:45:04 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/chunks/267-1d8b8dc4ad0cf6f6.js
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/chunks/main-app-c2ed5e882dd48f8e.js
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/chunks/app/page-e0a111ec0710ebfb.js
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 5 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 5 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 5 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /icon.svg
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/css/9b327ed3d2338cfc.css
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 7 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/chunks/860782d6-9b0034ff619fd41c.js
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/chunks/267-1d8b8dc4ad0cf6f6.js
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/chunks/main-app-c2ed5e882dd48f8e.js
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/chunks/app/page-e0a111ec0710ebfb.js
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 23 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 16 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 14 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/css/9b327ed3d2338cfc.css
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/chunks/860782d6-9b0034ff619fd41c.js
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/chunks/267-1d8b8dc4ad0cf6f6.js
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/chunks/main-app-c2ed5e882dd48f8e.js
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/chunks/app/page-e0a111ec0710ebfb.js
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 24 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 22 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 12 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 11 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 10 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 9 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 9 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 9 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 48 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 20 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/css/9b327ed3d2338cfc.css
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/chunks/860782d6-9b0034ff619fd41c.js
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 5 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/chunks/267-1d8b8dc4ad0cf6f6.js
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/chunks/main-app-c2ed5e882dd48f8e.js
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 7 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/chunks/app/page-e0a111ec0710ebfb.js
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/chunks/108.2f1a3717083ac47e.js
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 13 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 43 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/css/9b327ed3d2338cfc.css
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/chunks/860782d6-9b0034ff619fd41c.js
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/chunks/267-1d8b8dc4ad0cf6f6.js
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/chunks/main-app-c2ed5e882dd48f8e.js
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/chunks/app/page-e0a111ec0710ebfb.js
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 5 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 5 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 6 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 6 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 7 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/chunks/561.3cfba3e3fbcbabab.js
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /icon.svg
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 39 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /icon.svg
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /wasm/vision_wasm_internal.js
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /wasm/vision_wasm_internal.wasm
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /icon.svg
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/css/9b327ed3d2338cfc.css
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/chunks/app/page-e0a111ec0710ebfb.js
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/chunks/main-app-c2ed5e882dd48f8e.js
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/chunks/267-1d8b8dc4ad0cf6f6.js
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/chunks/860782d6-9b0034ff619fd41c.js
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 11 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 8 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 9 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 8 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 11 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /icon.svg
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 GET /icon.svg
 HTTP  8/5/2026 3:45:05 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 3:45:06 AM 127.0.0.1 GET /_next/static/chunks/108.2f1a3717083ac47e.js
 HTTP  8/5/2026 3:45:06 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 3:45:06 AM 127.0.0.1 GET /_next/static/chunks/561.3cfba3e3fbcbabab.js
 HTTP  8/5/2026 3:45:06 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 3:45:06 AM 127.0.0.1 GET /wasm/vision_wasm_internal.js
 HTTP  8/5/2026 3:45:06 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 3:45:06 AM 127.0.0.1 GET /wasm/vision_wasm_internal.wasm
 HTTP  8/5/2026 3:45:06 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 3:45:06 AM 127.0.0.1 GET /models/pose_landmarker_full.task
 HTTP  8/5/2026 3:45:06 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 3:45:06 AM 127.0.0.1 GET /_next/static/chunks/108.2f1a3717083ac47e.js
 HTTP  8/5/2026 3:45:06 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 3:45:06 AM 127.0.0.1 GET /_next/static/chunks/561.3cfba3e3fbcbabab.js
 HTTP  8/5/2026 3:45:06 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 3:45:06 AM 127.0.0.1 GET /wasm/vision_wasm_internal.js
 HTTP  8/5/2026 3:45:06 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 3:45:06 AM 127.0.0.1 GET /wasm/vision_wasm_internal.wasm
 HTTP  8/5/2026 3:45:06 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 3:45:07 AM 127.0.0.1 GET /models/pose_landmarker_full.task
 HTTP  8/5/2026 3:45:07 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 3:45:07 AM 127.0.0.1 GET /_next/static/chunks/108.2f1a3717083ac47e.js
 HTTP  8/5/2026 3:45:07 AM 127.0.0.1 Returned 304 in 5 ms
 HTTP  8/5/2026 3:45:07 AM 127.0.0.1 GET /_next/static/chunks/561.3cfba3e3fbcbabab.js
 HTTP  8/5/2026 3:45:07 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  8/5/2026 3:45:07 AM 127.0.0.1 GET /wasm/vision_wasm_internal.js
 HTTP  8/5/2026 3:45:07 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  8/5/2026 3:45:07 AM 127.0.0.1 GET /wasm/vision_wasm_internal.wasm
 HTTP  8/5/2026 3:45:07 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  8/5/2026 3:45:07 AM 127.0.0.1 GET /models/pose_landmarker_full.task
 HTTP  8/5/2026 3:45:07 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 3:45:07 AM 127.0.0.1 GET /models/pose_landmarker_full.task
 HTTP  8/5/2026 3:45:07 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 3:45:08 AM 127.0.0.1 GET /_next/static/chunks/108.2f1a3717083ac47e.js
 HTTP  8/5/2026 3:45:08 AM 127.0.0.1 Returned 304 in 3 ms
 HTTP  8/5/2026 3:45:08 AM 127.0.0.1 GET /_next/static/chunks/561.3cfba3e3fbcbabab.js
 HTTP  8/5/2026 3:45:08 AM 127.0.0.1 Returned 304 in 2 ms
 HTTP  8/5/2026 3:45:08 AM 127.0.0.1 GET /wasm/vision_wasm_internal.js
 HTTP  8/5/2026 3:45:08 AM 127.0.0.1 Returned 304 in 2 ms
 HTTP  8/5/2026 3:45:08 AM 127.0.0.1 GET /wasm/vision_wasm_internal.wasm
 HTTP  8/5/2026 3:45:08 AM 127.0.0.1 Returned 304 in 2 ms
 HTTP  8/5/2026 3:45:08 AM 127.0.0.1 GET /models/pose_landmarker_full.task
 HTTP  8/5/2026 3:45:08 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 3:51:56 AM 127.0.0.1 GET /
 HTTP  8/5/2026 3:51:56 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 3:51:56 AM 127.0.0.1 GET /
 HTTP  8/5/2026 3:51:56 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 3:51:58 AM 127.0.0.1 GET /
 HTTP  8/5/2026 3:51:58 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 3:51:58 AM 127.0.0.1 GET /_next/static/css/9b327ed3d2338cfc.css
 HTTP  8/5/2026 3:51:58 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
